/mnt/data0/jon/verified-smart-contracts/erc20/JUSToken_0x14ca41eecd7d81d5d13098586c0d2314eba285be,,,,,202.985,196.039,,,213.399,209.215,,
/mnt/data0/jon/verified-smart-contracts/erc20/KardiachainToken_0xbd6467a31899590474ce1e84f70594c53d628e46,,,,377.493,378.121,377.247,,,403.316,392.271,,
/mnt/data0/jon/verified-smart-contracts/erc20/KECToken_0x7825adf319ed717f8402b439c41c7f7e4f061d14,,,,397.568,416.173,402.907,,,413.432,412.815,,
/mnt/data0/jon/verified-smart-contracts/erc20/KeepToken_0x85Eee30c52B0b379b046Fb0F85F4f3Dc3009aFEC,,,,410.251,420.592,,,,447.356,450.175,,
/mnt/data0/jon/verified-smart-contracts/erc20/KOCToken_0xfae2b2f57ce6dce9a089b746e32ede3941b2208b,,,,175.934,180.907,,,,183.293,194.028,,
/mnt/data0/jon/verified-smart-contracts/erc20/KriosToken_0x42566cfefc853c232117eba4413e45782a72715d,,,,,284.136,274.580,,,285.353,295.147,,
/mnt/data0/jon/verified-smart-contracts/erc20/Litecoin_SV_0xee059f0ca1507e4e20c689b20cff71b5e924f7bd,331.322,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/LUCKYToken_0xE478d4F4a87D4D641AF97ca0b5Cc3dB61e266357,,,,502.580,483.579,485.384,,,525.390,516.486,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0x062f90480551379791FBe2ED74C1fe69821b30d3,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0x0eF3b2024ae079e6dBC2b37435cE30d2731F0101,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0x1b980e05943de3db3a459c72325338d327b6f5a9,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0x1d37986f252d0e349522ea6c3b98cb935495e63e,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0xa2d0e29a9627e20FD886a8106DD0AE429403a57d,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MainToken_0xabe580e7ee158da464b51ee1a83ac0289622e6be,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/MetaToken_0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,,,,620.761,640.146,,,,728.491,704.451,,
/mnt/data0/jon/verified-smart-contracts/erc20/MintAndBurnToken_0x6b01c3170ae1efebee1a3159172cb3f7a5ecf9e5,,,,,,,217.784,,,,226.657,
/mnt/data0/jon/verified-smart-contracts/erc20/MMM_0xf453ac18fa17b9ec9a76fbf219ba9fe4612edd0a,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0x_0x71e4b8de109428f999391eb3424d2cc87192e8ba,571.520,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0x_0x8e9c3d1f30904e91764b7b8bbfda3a429b886874,592.716,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0x_0x91f5f9c36b093907b0f99d1dbcf41aaf1db28916,570.147,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0x_0xac8491258d2d93228e8b49aac2e332a96f04e56c,620.983,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0xEthereumToken_0x716523231368d43bdfe1f06afe1c62930731ab13,594.888,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/_0xMoneroToken_0x035df12e0f3ac6671126525f1015e47d79dfeddf,757.742,,,,,,,,,751.525,759.690,
/mnt/data0/jon/verified-smart-contracts/erc20/AirBasicToken_0xd1ccc390f181a38faab2c818d19c5a68ba9251b7,,,,,598.125,625.161,,,581.025,536.094,,
/mnt/data0/jon/verified-smart-contracts/erc20/ALFA_0xfacd9086c6647c589e6c39dddfecf9cea40d92aa,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/AlitaToken_0x7f509e1a5114073adcab062ef26a199511926071,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/AssembleToken_0x2565ae0385659badcada1031db704442e1b69982,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BATG_0xff759254e578bc7f725428cecb612a502e604f42,654.519,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BazToken_0xb020ed54651831878e5c967e0953a900786178f9,280.346,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BDCoin_0x37c888dabf0c1bebbe917e890b054ae7739fc8c4,,,,216.807,213.439,,,,235.970,226.522,,
/mnt/data0/jon/verified-smart-contracts/erc20/BLY_0xf8aD7dFe656188A23e89da09506Adf7ad9290D5d,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BNS_0x695106ad73f506f9d0a9650a78019a93149ae07c,,,,206.315,189.877,,,,192.809,191.134,,
/mnt/data0/jon/verified-smart-contracts/erc20/BoltToken_0xd5930c307d7395ff807f2921f12c5eb82131a789,,,,318.762,393.461,,,,361.485,423.316,,
/mnt/data0/jon/verified-smart-contracts/erc20/BT_0xBC52a198619553fc1A0F925bB5B2E6EfaA9e45F1,,,,283.357,291.956,,,,279.050,284.642,,
/mnt/data0/jon/verified-smart-contracts/erc20/MRDF_0x5f3e90b7ecfbc4f63b60c55ec0e825a927467bcc,,,,251.807,270.521,262.330,258.259,,281.812,265.590,,
/mnt/data0/jon/verified-smart-contracts/erc20/MyAdvancedToken_0x86c9f9df4a0bfc9a52eb3d16bcce3bc50d1a34ae,,,,,336.128,331.173,,,333.073,344.497,,
/mnt/data0/jon/verified-smart-contracts/erc20/MyToken_0xc3957cf07d0970deedfced034a092b496f9067da,229.024,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/NOL_0x69ac90dc10c1beb0584735f219854b1a0e72f45b,,,,,329.870,334.938,,,338.219,338.084,,
/mnt/data0/jon/verified-smart-contracts/erc20/NuLink_0x493c8d6a973246a7B26Aa8Ef4b1494867A825DE5,,,,,,,127.994,,137.280,143.648,138.893,
/mnt/data0/jon/verified-smart-contracts/erc20/NXTG_ERC20_0x60ec679cf3a48d89efa774fccd3dc59ef1401330,605.662,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/OMAToken_0xade84da51b67cbe9002c85b7422c86d78a52f0d2,315.707,323.227,318.250,323.282,352.078,354.520,347.865,347.900,354.255,360.725,354.287,361.329
/mnt/data0/jon/verified-smart-contracts/erc20/OMToken_0x2baEcDf43734F22FD5c152DB08E3C27233F0c7d2,,,,395.721,402.508,401.254,,,405.614,412.688,,
/mnt/data0/jon/verified-smart-contracts/erc20/ONIT_0x410e731c2970dce3add351064acf5ce9e33fdbf0,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/OrionToken_0x8fb00fdebb4e83f2c58b3bcd6732ac1b6a7b7221,,,,420.282,432.944,,,,452.973,426.429,,
/mnt/data0/jon/verified-smart-contracts/erc20/RariToken_0xfca59cd816ab1ead66534d82bc21e7515ce441cf,559.860,560.790,554.046,596.915,591.479,597.460,599.960,728.088,720.158,648.363,724.416,713.728
/mnt/data0/jon/verified-smart-contracts/erc20/ReputationToken_0x221657776846890989a759BA2973e427DfF5C9bB,56.838,52.812,58.457,63.986,69.261,65.377,65.957,64.083,65.561,65.413,50.051,52.490
/mnt/data0/jon/verified-smart-contracts/erc20/RewardToken_0xa0246c9032bC3A600820415aE600c6388619A14D,,,,764.047,756.318,,,,707.654,637.167,,
/mnt/data0/jon/verified-smart-contracts/erc20/RICH_0x025daf950c6e814dee4c96e13c98d3196d22e60c,667.049,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/RMPL_0xe17f017475a709de58e976081eb916081ff4c9d5,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/SimpleToken_0x9135D92e3A34e2A94e4474B74b9DC2d51118eeD5,,,,310.078,305.471,,,,325.058,328.320,,
/mnt/data0/jon/verified-smart-contracts/erc20/SpaghettiToken_0x08a2e41fb99a7599725190b9c970ad3893fa33cf,,,,,138.261,140.659,143.989,,198.985,189.350,217.500,165.267
/mnt/data0/jon/verified-smart-contracts/erc20/SpaghettiTokenV2_0xe54f9e6ab80ebc28515af8b8233c1aee6506a15e,,,,,433.471,445.065,469.028,,515.304,513.702,573.801,456.884
/mnt/data0/jon/verified-smart-contracts/erc20/StreamProtocol_0x9b5C2BE869a19e84BDBcb1386dAD83a2ec8DAe82,278.616,,287.125,303.220,311.700,285.831,,,330.487,299.928,316.990,310.815
/mnt/data0/jon/verified-smart-contracts/erc20/StrikeFarm_0x8a309E9fb32055CB8ad3524C6e53A6C3480e66B7,,,,215.705,217.184,,,,236.157,236.008,,
/mnt/data0/jon/verified-smart-contracts/erc20/Team3D_0x3D3D35bb9bEC23b06Ca00fe472b50E7A4c692C30,377.874,,,380.090,400.344,402.265,,,409.723,391.684,,
/mnt/data0/jon/verified-smart-contracts/erc20/THECASH_0xcd475371e39c0d94e82fccc9dd0ea710d0dc0c0b,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/Token_0x66b3037aa8dd64c3ef1aee13a4d1f2509f672d1c,,,,500.624,489.854,,,,513.411,491.403,,
/mnt/data0/jon/verified-smart-contracts/erc20/Token_0xef811e8ea1c406cd1df7c953e45acfc4deb72e3d,,,,122.004,132.703,,,,147.632,144.344,,
/mnt/data0/jon/verified-smart-contracts/erc20/TokenERC20_0x97e989FD773745f7E1678c2004057F1378591A71,345.854,315.954,332.116,328.415,364.296,354.676,365.412,362.019,372.691,382.064,371.621,372.006
/mnt/data0/jon/verified-smart-contracts/erc20/TokenERC20_0xd08Bd5110B58396d435665de74A43a06B0136B10,,,,,202.763,193.886,,,204.231,215.580,,
/mnt/data0/jon/verified-smart-contracts/erc20/TONToken_0x6a6c2ada3ce053561c2fbc3ee211f23d9b8c520a,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/TrifoliumCoin_0xaF3573E1E223c601340AdE1f1D52cd106B264367,292.704,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/TristersLightCoin_0x9d5155fbffd5bbb7555f13819a5b435b7befdcbe,464.092,478.305,479.993,487.230,522.685,490.199,500.311,500.519,556.146,535.587,524.879,519.349
/mnt/data0/jon/verified-smart-contracts/erc20/TSTToken_0xf67041758d3b6e56d6fdafa5b32038302c3634da,,,,,322.022,,,,355.429,332.737,,
/mnt/data0/jon/verified-smart-contracts/erc20/TulipToken_0x3D1BE3fEf769399CcE7e504E85324d622F23Cf85,,,,539.062,573.192,,,,549.630,554.637,,
/mnt/data0/jon/verified-smart-contracts/erc20/ULMC_0x44f946f93272322341eeb42977b0b0ed090c8f9c,,,,187.707,194.541,,,,209.194,200.600,,
/mnt/data0/jon/verified-smart-contracts/erc20/ULU_0x035bfe6057e15ea692c0dfdcab3bb41a64dd2ad4,,,,692.910,691.606,,,,769.476,795.819,,
/mnt/data0/jon/verified-smart-contracts/erc20/UPCToken_0x91c4b0cfc5eac8b8c5fd953ae9fbc707b520a7d6,,,,428.052,430.438,429.016,,,467.008,438.727,,
/mnt/data0/jon/verified-smart-contracts/erc20/USD_0x8679f1f00725c3b02918604438a5200b0acf7584,,,,240.318,276.055,260.663,258.596,,272.818,269.105,,
/mnt/data0/jon/verified-smart-contracts/erc20/USDollarHKex_0x164f0C960c164F8988a556B4EB86d3a696b8E7f0,,,,712.098,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/USDX_0xbec4a69d6a5fbcb2303c13d24ea1a51a6f19bd12,615.588,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/VIE_0x74639EfB889C1Fb44c8A3F64c681E549Bb077e4d,,,,599.322,531.247,577.111,,,620.202,516.889,,
/mnt/data0/jon/verified-smart-contracts/erc20/VIToken_0xd321ca7cd7a233483b8cd5a11a89e9337e70df84,,,,526.307,493.146,,,,460.552,465.632,,
/mnt/data0/jon/verified-smart-contracts/erc20/Wafl_0x3Fee076a0f0218899B89fE7e3F54dd2dC18917E0,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/WXB_0x549ed593defa6ce92fb8e8ce08bec1a804ca1fbe,,,,155.785,,156.155,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/XMDDexChain_0xa8b0279acc96efebd09955ad8240b2d30b53055e,273.609,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/XNC_0x8Bb6F9463524af5c248d085D37c91b96D8AAfF80,,,,,320.004,,,,340.655,329.356,,
/mnt/data0/jon/verified-smart-contracts/erc20/YearnFinanceBitToken_0xf0a0f3a6fa6bed75345171a5ea18abcadf6453ba,142.832,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/YFI_0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,,,,447.587,502.759,,,,534.514,462.136,,
/mnt/data0/jon/verified-smart-contracts/erc20/YFLink_0x28cb7e841ee97947a86b06fa4090c8451f64c0be,,,,479.558,464.265,,,,451.803,534.356,,
/mnt/data0/jon/verified-smart-contracts/erc20/YFV_0x45f24baeef268bb6d63aee5129015d69702bcdfa,,,,473.720,506.307,,,,553.079,517.255,,
/mnt/data0/jon/verified-smart-contracts/erc20/YSM_0x9ad2018bdbc21db14457542ee26cbbf0565f8687,,,,159.562,,156.445,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZAI_0x6a90445976b4a9ad09de0c1621048483d2f5589f,613.214,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZEBELLION_0x98a1208a9287e378d329225836b823481d890409,609.333,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/Zhey_ERC20_0x31126416f0dbc1283dc5295ee6ea04ff83ee3531,635.080,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/Zhey_ERC20_0x851be0d936cb611d2cab3c3963338288445c1e52,671.856,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZildFinanceCoin_0x006699d34AA3013605d468d2755A2Fe59A16B12B,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZJYB_0x8084db66552b505cbf18359cb4ead0fb059c65d8,,,,229.961,257.430,241.357,248.431,,268.527,259.793,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZTokens_ERC20_0x521a2ac7b33b09fa21a1ad7c040f4e1b5912c1d0,553.838,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZXL_0xfb3B4D413Fb8dF96C6336E8DD103f8af38B48F87,,,,,211.136,202.524,,,216.457,210.851,,
/mnt/data0/jon/verified-smart-contracts/erc20/ZZZ_0xc75F15AdA581219c95485c578E124df3985e4CE0,,,,626.819,632.674,674.954,,,678.155,701.983,,
/mnt/data0/jon/verified-smart-contracts/erc20/BytecoinBlack_ERC20_0x441e2c4eb49c00f835b9d2de1aa59f27b69f949f,598.226,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/CabGoldToken_0x8255d6f2c09b64a1358ec465e0314392b500bdab,,,,429.237,463.187,,,,462.261,439.267,,
/mnt/data0/jon/verified-smart-contracts/erc20/CHMC_0xc2165aa929e529b00d6dafb1634e09ee972a1647,,,,196.782,180.755,,,,192.559,188.576,,
/mnt/data0/jon/verified-smart-contracts/erc20/CoinHemp_0x8e039acad407806819edb9676d25e554dd0a1160,,,,,268.354,,,,295.738,277.129,,
/mnt/data0/jon/verified-smart-contracts/erc20/COINSTO_0x2a469a22101f1f672b745d729d13ab8dbd203c9b,282.524,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/COM_0x1b4052d98fb1888c2bf3b8d3b930e0aff8a910df,,,,548.312,645.272,625.314,622.500,,669.808,689.330,675.792,
/mnt/data0/jon/verified-smart-contracts/erc20/CSB_0xc873f3b4e37390207395b540f345b1d5a25f32cf,,,,,,,125.978,,134.879,143.430,138.779,
/mnt/data0/jon/verified-smart-contracts/erc20/cUSD_0x5c406d99e04b8494dc253fcc52943ef82bca7d75,,,,850.248,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/CustomToken_0x38AA24Df69672882Aa8d84d0A6687E16B67cdE38,,,,144.330,161.175,,,,164.662,165.271,,
/mnt/data0/jon/verified-smart-contracts/erc20/CZAI_ERC20_0xd09b4a4cc6f092959478c693f3933cd27da75244,617.550,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/DATA1TokenERC20_0x62c2e3b4f775b5975f062522fbb8966225535bbb,,,,,159.310,156.506,,,169.442,168.852,,
/mnt/data0/jon/verified-smart-contracts/erc20/DEAPCoin_0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/DiceToken_0xcf67ced76e8356366291246a9222169f4dbdbe64,201.001,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/DkargoToken_0x5dc60c4d5e75d22588fa17ffeb90a63e535efce0,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/DOSToken_0x0A913beaD80F321E7Ac35285Ee10d9d922659cB7,878.480,723.125,773.797,774.817,,,,902.773,,,899.942,709.652
/mnt/data0/jon/verified-smart-contracts/erc20/DplatformToken_0x2e4d380052c2db43cbed951e511db84aaa1b3c6e,,,,333.673,347.801,,,,354.382,344.532,,
/mnt/data0/jon/verified-smart-contracts/erc20/DUCATOProtocolToken_0xa117ea1c0c85cef648df2b6f40e50bb5475c228d,260.572,,264.588,263.266,265.848,263.952,,,290.954,259.350,285.389,266.165
/mnt/data0/jon/verified-smart-contracts/erc20/Ducks_0xfbeea1c75e4c4465cb2fccc9c6d6afe984558e20,141.697,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ECU_0x8fc9b6354e839ab1c8b31f4afa53607092b8c2e5,,,,,428.714,416.938,,,454.883,440.898,,
/mnt/data0/jon/verified-smart-contracts/erc20/EDC_0xa5c43fff568fc2115d54499d4cf202bb490ef152,,,,373.910,371.629,368.052,,,377.142,359.658,,
/mnt/data0/jon/verified-smart-contracts/erc20/ERC20_0xdF3A0a958F5a599Aa8f3071AA6488C22416EFB89,403.018,401.506,399.258,414.183,425.650,434.589,544.901,473.461,576.945,503.823,537.154,528.144
/mnt/data0/jon/verified-smart-contracts/erc20/Erc20Base_0x6251e725cd45fb1af99354035a414a2c0890b929,,,,280.660,228.759,222.803,,,234.879,258.581,,
/mnt/data0/jon/verified-smart-contracts/erc20/ERC20ext_0xceca64909127918c80c7c76b503de7306d63eca7,,,,,590.691,600.355,,,525.574,524.686,,
/mnt/data0/jon/verified-smart-contracts/erc20/ERC20Token_0x456ae45c0ce901e2e7c99c0718031cec0a7a59ff,,,,,167.426,175.368,173.668,154.742,181.198,182.522,178.949,176.081
/mnt/data0/jon/verified-smart-contracts/erc20/ETE_0x5ef7634582ad5d5b86eab4c719ea8e58d1a3789a,,,,206.105,215.572,,,,248.580,226.518,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETH_0x639cff3936ba73fced75f9ace328b7e72d85d933,581.040,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETH_0x6c158864d3b06113bfd9f5f2c219725fd5bc3923,597.040,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETH_0xf4eda77f0b455a12f3eb44f8653835f377e36b76,656.250,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETH_0xf8d47138161c8175538ea1300e7bf7afc073445a,616.304,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETH_0xfbc1473e245b8afbba3b46116e0b01f91a026633,607.401,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ETHEREUMCASH_0x35590207477dab4d11cd24f7f27896dff96989a5,,,,,201.219,196.391,,,206.388,202.810,,
/mnt/data0/jon/verified-smart-contracts/erc20/EvoCoinToken_0xf062b9158111fcab3cec219283c6a57472bc0c5a,,,,141.660,154.056,,,,167.221,167.356,,
/mnt/data0/jon/verified-smart-contracts/erc20/EXEToken_0x412d397ddca07d753e3e0c61e367fb1b474b3e7d,,,,607.705,713.210,665.838,,,723.879,766.133,,
/mnt/data0/jon/verified-smart-contracts/erc20/FASTPAY_0x6302eb80a6bcfa97160b6f931bbaacdfe5a923d1,269.117,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/FASTPAYCOIN_0xcf0abd8d0e2e33ed181368a1911cecbcb2f849b3,,,,,215.621,212.549,224.925,207.758,232.665,221.473,232.796,229.832
/mnt/data0/jon/verified-smart-contracts/erc20/FLAMA_0x2afd9ce07d4186e8f3671d52200850760a8e1f70,,,,188.729,221.385,210.784,219.885,,241.416,232.501,233.698,
/mnt/data0/jon/verified-smart-contracts/erc20/FnxToken_0xef9cd7882c067686691b6ff49e650b43afbbcc6b,,,,327.201,332.281,,,,356.320,373.051,,
/mnt/data0/jon/verified-smart-contracts/erc20/GatherToken_0xc3771d47E2Ab5A519E2917E61e23078d0C05Ed7f,,,,,457.722,490.823,,,460.831,457.419,,
/mnt/data0/jon/verified-smart-contracts/erc20/GEEQToken_0x6b9f031d718dded0d681c20cb754f97b3bb81b78,,468.529,460.913,456.970,490.198,478.370,472.124,485.373,488.917,502.513,501.801,484.587
/mnt/data0/jon/verified-smart-contracts/erc20/Gluwacoin_0x4ab30b965a8ef0f512da064b5e574d9ad73c0e79,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/GMC_0x8Be12dD9Cd9f104BF996C0166ac1Ed6f54A62523,,,,405.070,414.607,416.570,,,475.700,477.596,,
/mnt/data0/jon/verified-smart-contracts/erc20/GOF_0x488e0369f9bc5c40c002ea7c1fe4fd01a198801c,,,,647.080,655.856,,,,626.104,608.340,,
/mnt/data0/jon/verified-smart-contracts/erc20/GokuMarketCredit_0xa6272359bc37f61AF398071B65C8934ACA744d53,,,,,283.474,,,,293.671,283.676,,
/mnt/data0/jon/verified-smart-contracts/erc20/Hakka_0x0e29e5abbb5fd88e28b2d355774e73bd47de3bcd,,,,,,,,,564.816,551.186,547.216,515.839
/mnt/data0/jon/verified-smart-contracts/erc20/HALE_0x43f263e363c0c2e39033fcbd9982b78a42d43031,,,,180.890,186.477,,,,190.452,183.034,,
/mnt/data0/jon/verified-smart-contracts/erc20/HBC_0xfb9553afa2b5c19c5f8e5b8ee175fc01abd1555f,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/HKExCoin_0x40e36b09ff3eba462be5c86289b16840edde9773,,,,749.281,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/HumanStandardToken_0x39112688107de317958d9ecc14730d75642ce782,,,,,,,174.122,,,,184.881,
/mnt/data0/jon/verified-smart-contracts/erc20/HumanStandardToken_0xa6b748b5b782016622ff977c12d102139c7514a7,,,,,,,196.727,,,,206.299,
/mnt/data0/jon/verified-smart-contracts/erc20/HY_0x9b53e429b0badd98ef7f01f03702986c516a5715,280.448,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/IDRC_0xbb2f95f286ec090555dca7c0bb49948c59494fdc,603.240,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ISF_0x3f9c0211e9ddfccabd614162ffb768f5a7a8ab38,,,,229.867,230.078,227.268,,,234.645,245.233,,
/mnt/data0/jon/verified-smart-contracts/erc20/ITAMToken_0x3b4f7cb9e60362a49dd04eb0091a374d340e3efd,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/ITEN_0x65b678936c489A2639036755Aa2107Ec09569198,,,,503.072,436.994,535.994,,,494.693,485.759,,
/mnt/data0/jon/verified-smart-contracts/erc20/AENSToken_0xd38de88687172bde440755b5237987e4a87c23a7,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BitcoinProtocol_0x747d3780e8a78e644e20b2d1d4df51c42814b34e,819.432,859.014,795.206,847.159,840.508,838.648,,852.974,,,,816.594
/mnt/data0/jon/verified-smart-contracts/erc20/GranC_0xef108a48e492b1cd6398048623c270da2d5b4036,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/NKCLM_0x4c0fc6c8acf92638184741ca17ec9e71d8ee6909,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/RTK_0x1F6deadDc2a81704a206Fd587D8e3643BD2d449c,,,,536.526,631.095,603.709,602.423,,686.028,675.037,715.388,
/mnt/data0/jon/verified-smart-contracts/erc20/Ruletka_0x1f6deadcb526c4710cf941872b86dcdfbbbd9211,,,,736.116,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/UFragments_0x3936ad01cf109a36489d93cabda11cf062fd3d48,567.034,545.283,545.411,567.643,570.378,589.015,589.852,566.661,588.125,712.973,571.997,588.470
/mnt/data0/jon/verified-smart-contracts/erc20/AENSToken_0xd38de88687172bde440755b5237987e4a87c23a7,,,,,,,,,,,,
/mnt/data0/jon/verified-smart-contracts/erc20/BitcoinProtocol_0x747d3780e8a78e644e20b2d1d4df51c42814b34e,,,,697.971,692.672,,,,761.870,748.624,,
/mnt/data0/jon/verified-smart-contracts/erc20/DOSToken_0x0A913beaD80F321E7Ac35285Ee10d9d922659cB7,,,,621.686,622.894,623.620,625.679,,664.389,648.254,635.228,663.457
/mnt/data0/jon/verified-smart-contracts/erc20/ERC20_0xdF3A0a958F5a599Aa8f3071AA6488C22416EFB89,,,,372.399,385.185,380.538,,,388.397,404.096,,
/mnt/data0/jon/verified-smart-contracts/erc20/GEEQToken_0x6b9f031d718dded0d681c20cb754f97b3bb81b78,,,,,421.307,450.586,,,433.410,417.727,,
/mnt/data0/jon/verified-smart-contracts/erc20/OMAToken_0xade84da51b67cbe9002c85b7422c86d78a52f0d2,,,,264.039,308.671,308.178,,,322.205,311.453,,
/mnt/data0/jon/verified-smart-contracts/erc20/RariToken_0xfca59cd816ab1ead66534d82bc21e7515ce441cf,,,,505.194,521.812,529.608,,,546.110,524.008,,
/mnt/data0/jon/verified-smart-contracts/erc20/Team3D_0x3D3D35bb9bEC23b06Ca00fe472b50E7A4c692C30,,,,328.891,348.832,339.685,,,346.664,339.070,,
/mnt/data0/jon/verified-smart-contracts/erc20/TokenERC20_0x97e989FD773745f7E1678c2004057F1378591A71,,,,,338.895,330.067,,,334.088,346.681,,
/mnt/data0/jon/verified-smart-contracts/erc20/TristersLightCoin_0x9d5155fbffd5bbb7555f13819a5b435b7befdcbe,,,,424.008,470.874,,,,477.988,441.578,,
